,reportedTests,reportedCases,specimenCases,reportedDeaths,specimenDeaths,certificateDeaths,hospitalisations,inHospital,posTests,mortCases,mortality,hospitalisationRate
2020-12-31,14317.285714285714,2182.0,2237.1428571428573,33.0,42.142857142857146,53.42857142857143,120.28571428571429,1801.5714285714287,15.240318895241517,61007.71428571428,0.06907791520510287,0.1971647613650733
2021-01-01,14317.285714285714,2182.0,2318.285714285714,33.0,45.714285714285715,56.0,127.14285714285714,1836.0,15.240318895241517,61998.0,0.07373509744553973,0.20507573977040736
2021-01-02,14138.42857142857,2257.285714285714,2346.0,38.0,44.42857142857143,54.57142857142857,128.85714285714286,1867.5714285714287,15.965605391587264,63035.0,0.0704823850695192,0.2044215798479303
2021-01-03,13837.857142857143,2238.5714285714284,2247.8571428571427,36.0,47.714285714285715,56.285714285714285,127.28571428571429,1889.7142857142858,16.177153770711815,63923.0,0.0746433767412132,0.1991234990312005
2021-01-04,14024.57142857143,2185.0,2291.0,37.42857142857143,46.0,54.714285714285715,121.71428571428571,1907.2857142857142,15.5797987206128,64583.28571428572,0.07122585896837527,0.18846096845048363
2021-01-05,14267.857142857143,2122.0,2122.5714285714284,35.142857142857146,45.714285714285715,54.714285714285715,123.14285714285714,1917.5714285714287,14.872590738423028,65164.42857142857,0.07015220836959692,0.18897251129560166
2021-01-06,14490.857142857143,2115.8571428571427,2021.2857142857142,44.142857142857146,45.42857142857143,56.0,120.28571428571429,1919.4285714285713,14.60132497338223,65631.14285714286,0.0692180106134283,0.18327536143555545
2021-01-07,15047.42857142857,2099.714285714286,1971.7142857142858,43.857142857142854,43.857142857142854,55.285714285714285,122.85714285714286,1928.0,13.953974100937987,66011.0,0.06643914325967316,0.18611616678605514
2021-01-08,17809.14285714286,2455.0,2026.7142857142858,51.857142857142854,42.0,55.57142857142857,121.14285714285714,1942.0,13.785054225758838,66637.14285714286,0.06302791236118853,0.18179479483771385
2021-01-09,15290.285714285714,2399.1428571428573,1891.7142857142858,50.714285714285715,42.142857142857146,57.714285714285715,129.0,1947.4285714285713,15.690634576575233,67086.14285714286,0.06281901946963712,0.19229008332570277
2021-01-10,15825.57142857143,2063.285714285714,1801.7142857142858,49.142857142857146,40.42857142857143,58.142857142857146,130.28571428571428,1954.0,13.037669594417714,67473.0,0.05991814715304111,0.193093110259977
2021-01-11,15586.142857142857,2048.285714285714,1669.857142857143,48.0,42.857142857142854,62.857142857142854,130.0,1954.5714285714287,13.141710127127576,67958.14285714286,0.06306402890855085,0.19129422102260424
